dish_id,dish_name,restuarant_id,restaurant_name,dish_type,ingredients,modifiable,cross_contam,vegan,vegetarian,gluten,dairy,tree_nuts,seeds,nightshades,eggs,fish,peanut,shellfish,mollusks,legumes,garlic,soy,corn,wheat,barley,rye,sesame,coffee,buckwheat,lupin,mustard,celery,oat,rice,acerloa,apple,apricot,banana,cherry,dates,fig,grape,kiwi,lychee,mango,melon,orange,peach,pear,persimmon,pineapple,pomegranate,prune,strawberry,tomato,chickpea,lentil,pea,asparagus,avocado,bell_pepper,cabbage,carrot,lettuce,potato,pumpkin,turnip,zucchini,almond,brazil_nut,cashew,chestnut,hazelnut,macadamia,pecan,pine_nut,pistachio,walnut,mustard_seed,poppy_seed,pumpkin_seed,sunflower_seed,cow_milk,goat_milk,sheep_milk,alaska_pollack,carp,cod,dogfish,mackeral,salmon,sole,tuna,crusacean,crab,lobster,shrimp,abalone,horned_turban,limpet,marine_snail,mussel,octopus,oyster,scallop,squid,whelk,beef,chicken,frog,honey,mushroom,mycoprotein
665,PROBLEND Antibacterial Foam,72,Bubblebox,Chrysler,praesent id massa id nisl venenatis lacinia aenean sit amet,false,false,true,true,false,false,true,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,false,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,false,false,false,true,false,true,false,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
974,LISINOPRIL AND HYDROCHLOROTHIAZIDE,50,Meejo,Pontiac,et tempus semper est quam pharetra magna ac consequat,true,false,false,true,false,false,false,false,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,false,false,true,false,true,false,true,true,false,true,true,false,false,false,false,false,true,true,true,false,false,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,false,false,false,false,true,true,true,true,true,true,false,true,true,true,true,false
417,Furosemide,145,Skidoo,Hyundai,quis orci nullam molestie nibh in lectus pellentesque at nulla,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,true,true,false,true,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,true,true,true,false,true,true,true,false,false,true,false,true,false,false,true,false,true,false,true,true,true,false
494,Alpha E-3,187,Zava,Maybach,ac enim in tempor turpis nec euismod,true,true,false,true,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,true,false,true,false,true,false,false,true,true,false,false,false,true,false,true,false,false,true,true,false,false,true,false,true,true,true,false,false,true,false,true,true,false,true,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,true,false,true,true
402,NITRO-DUR,96,Thoughtsphere,Dodge,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,true,false,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,false
241,Risperidone,35,Kare,Pontiac,porta volutpat erat quisque erat eros viverra eget congue,false,true,false,false,true,false,false,false,true,false,true,true,false,false,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,false,true,true,true,true,false,false,false,true,true,false,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,true,true,false,false,true
339,Lovastatin,112,Vimbo,Hummer,eu est congue elementum in hac habitasse platea,false,,true,false,true,true,true,true,false,true,false,false,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,false,false,false,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,true,true,false,true,true,false
853,Montelukast Sodium,49,Devpulse,Porsche,odio porttitor id consequat in consequat ut nulla,false,,false,true,false,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,false,false,true,false,false,true,true,false,true,true,false,false,true,false,true,false,true
378,ARANESP,107,Quaxo,Cadillac,id turpis integer aliquet massa id lobortis convallis tortor risus,false,true,true,true,true,false,true,false,false,true,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,false
699,Throat Care,138,Topicware,Dodge,lobortis ligula sit amet eleifend pede libero quis orci,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true,false,false,true,false,true,true,false,false,false,false,true,true,true,true,true
498,Cyanokit,158,Zoombox,Dodge,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,true,true,false,false,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,true,true,true,true,false,true,false,true,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,false
408,DawnMist Antiperspirant Deodorant,186,Yodo,Hyundai,habitasse platea dictumst maecenas ut massa quis augue,false,true,false,false,false,true,false,true,false,true,false,true,false,true,true,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,true,true,false,true,false,false,true
674,BeneFIX,63,Jabbercube,Isuzu,nulla tempus vivamus in felis eu sapien cursus vestibulum proin,true,true,true,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,true,false,false,true,true,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,true,false,true,true,true,false
295,Gadopentetate dimeglumine,29,Twitterbeat,Ford,in lacus curabitur at ipsum ac tellus semper interdum mauris,true,true,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,true,false,true,false,true,true,true,true,true,false,false,true,true,false,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,false
632,Norvir,95,Digitube,Suzuki,donec semper sapien a libero nam dui proin leo odio,true,false,true,true,false,true,true,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,false,true,true,false,true,true,false,false,true,true,true,false,false,true,true,false,false,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,true
502,Omeprazole Magnesium,37,Leexo,Pontiac,vulputate elementum nullam varius nulla facilisi cras,true,false,true,false,false,true,false,true,true,true,true,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false
881,Banana Boat Protective Dry SPF 10,71,Blogpad,GMC,in leo maecenas pulvinar lobortis est phasellus sit amet,false,,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,true,false,true,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,true,false,true,false
656,KLEENEX Luxury Foam Hand Sanitizer,144,Skynoodle,Volkswagen,felis donec semper sapien a libero nam dui proin leo,false,true,true,false,false,false,true,false,false,true,false,true,true,false,true,true,true,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,false,true,true,false,false,false,true,false,true,true,true,false,true,false,true,false,true,true,true,false,false,false,true,false,true,false,true,false,true,true,true,true
613,Bismatrol,166,Skipfire,Kia,curae donec pharetra magna vestibulum aliquet,false,true,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,false,false,true,false,false,false,true,false,true,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,true,false,true,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false
736,citroma,55,Wikizz,Isuzu,nullam sit amet turpis elementum ligula vehicula consequat morbi a,false,,false,true,true,false,false,true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,false,false,true,false,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,true,true,false,true,false,true,false,false,false,false,true,true,false,false,true
560,Safe Harbor - Natural Sunscreen Face and Neck Cream Broad Spectrum SPF40 Sunscreen,99,Wikibox,Ford,gravida nisi at nibh in,false,true,false,true,true,false,false,true,true,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,true,true,true,true,false,true,false,true,false,false,false,true,false,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false
469,buprenorphine hydrochloride and naloxone hydrochloride dihydrate,55,Photobean,Infiniti,eros elementum pellentesque quisque porta volutpat erat quisque erat,false,false,true,true,false,false,false,false,false,false,true,false,true,true,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,false,true,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,true,false,true,true
663,PROTECT AND SERVE,115,Ntag,Lexus,in hac habitasse platea dictumst etiam,true,,true,true,false,true,true,false,false,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,true,true,false,false,true,false,true,false,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true
450,FLUOCINONIDE,88,Eidel,Pontiac,amet eros suspendisse accumsan tortor,true,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,true,false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,false,true,true,false,true,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true
447,Fungustat,148,Linktype,Pontiac,posuere nonummy integer non velit,true,true,true,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,false,false,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,true,true,true,true,false,true,false,false,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,false,false
518,Pure Transformation Sheer Light,56,Skivee,Pontiac,vestibulum ac est lacinia nisi,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,true,false,true,true,false,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,false,false,false,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,true,true,false,true,true,false,false,false,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,true
643,Publix,190,Brainsphere,Pontiac,nisi nam ultrices libero non mattis,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,true,true,true,true,false,false,true,true,false,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,true,false,false,true,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,true,true,false,false,false
342,Labetalol hydrochloride,182,Gigabox,Saturn,quis orci nullam molestie nibh in lectus pellentesque,true,,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,true,false,true,false,true,false,true,true,true,false,false,true,false,true,false,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,false,false,true,false,true
369,flu and sore throat,21,Meeveo,Pontiac,tempus vivamus in felis eu,true,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,false,true,false,false,false,true,true,false,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,false,false,false
607,Hibiscus Breeze,199,Jaxbean,Mercedes-Benz,odio justo sollicitudin ut suscipit,false,true,false,true,false,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,true,false,true,false,false,true,false,true,false,true,true,true,true,true,true,false,true,false,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,true,true
452,pravastatin sodium,110,Zoomzone,Nissan,ut blandit non interdum in ante,false,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,true,true,true,false,false,true,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,false,true,false,true,true,true,true,false,false,true,true,false,false,false,true,true,true,false,true,true,false,false,false,false,false,false,false,true,false,false,true
998,Atenolol,35,Oyonder,Lincoln,pretium quis lectus suspendisse potenti in eleifend quam a odio,false,,false,true,true,false,true,false,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,false,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,true,false,true,false,false,true,false,false,false,true,true
927,FACE IT RADIANCE FOUNDATION SPF20 NB21,75,Twinder,Mazda,cras mi pede malesuada in imperdiet et commodo vulputate justo,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,true,false,true,true,false,false,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,true,true,false,false,false,true,true,false,false,false,true,false,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,true,true,true,true,true,true,false,true,true,false,false,false,false,false,true,false,false,true,true,true,false,false,true,false,false,false,false,true
535,Sinus Soothe,120,Twiyo,Ford,leo odio condimentum id luctus nec molestie sed justo,false,true,true,false,false,true,false,false,false,true,false,false,true,true,false,false,true,false,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,true,false,false,true,false,true,false,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,true,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false,false
559,Good Care Alcohol Pad,85,Babbleopia,GMC,sit amet turpis elementum ligula vehicula consequat morbi a ipsum,true,true,true,false,false,true,true,true,true,true,false,false,false,false,true,true,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,false,false,true,false,true,false,true,true,true
279,DURAGESIC,73,Dynazzy,Ford,orci eget orci vehicula condimentum curabitur,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true,false,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true
443,CVS Pharmacy,137,LiveZ,Pontiac,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,false,false,false,false,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,true,false,false,true,true,false,true,true,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false
928,Sirolimus,2,Mynte,Volkswagen,curabitur in libero ut massa volutpat convallis,true,,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,true,true,false,true,false,false,true,false,true,true,true,false,true,false,true,false,false,true,false,true,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,false,false,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false
562,Zep Applaud Hand Cleaner,37,Skipstorm,Chevrolet,pellentesque at nulla suspendisse potenti cras in purus,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true,false,true,false,false,false,true,true,false,true,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,true,true,true,false,true,false,true,false,false,true,true,false,true,false,false,true,false,true,false,false,true,false,true,false,false,false
303,CELTIS OCCIDENTALIS POLLEN,82,Ntags,Buick,a suscipit nulla elit ac nulla,false,true,true,true,false,true,false,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,false,true,true,false,true,false,true,false,true,true,true,false,false,true,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true,true,false,false,false,false,true,false
876,Labor Exhaustion,54,Jayo,Acura,amet lobortis sapien sapien non mi integer ac,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,false,true,false,true,false,false,false,false,false,true,true,false,false,false,true,true,true,true,false,false,true,false,false,false,true,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,true,false,false
855,Lorazepam,156,Chatterbridge,Audi,blandit non interdum in ante vestibulum ante ipsum primis in,false,true,false,false,true,true,true,false,false,true,false,true,true,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,false,false,true,true,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,false,false,true,true,false,true,true,false,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true
690,health mart ibuprofen,25,Janyx,Jeep,integer pede justo lacinia eget tincidunt eget tempus vel pede,true,false,true,false,true,false,true,false,false,true,true,false,false,true,false,true,true,false,false,true,true,false,true,true,false,true,true,false,true,false,false,true,false,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,false,false,true,true,false,true,true,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true
1000,Humco Povidone Iodine,120,Zoombeat,GMC,felis donec semper sapien a,true,false,false,false,true,true,false,false,false,false,false,true,false,true,true,false,false,false,true,false,true,false,false,false,false,false,true,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,false,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,true,true,false,true,false,true,false,true,false,true,false,false
256,magiX,13,Skyvu,Land Rover,magnis dis parturient montes nascetur,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,true,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,false,false,false,true,true,false,false,false,true,true,true,false,false,false,true,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,false
461,Biodynamic Skin,109,Skyble,Hyundai,lectus pellentesque at nulla suspendisse potenti,false,false,true,true,false,true,true,false,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,false,true,false,true,false,false,true,true,true,true,true
531,DILAUDID,92,Oyonder,Audi,pellentesque at nulla suspendisse potenti,false,false,false,false,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,true,false,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,true,false,true,true,false,false,true,true
285,ABILIFY MAINTENA,32,Vinte,Volkswagen,lorem quisque ut erat curabitur gravida nisi at,true,,false,true,true,false,false,true,false,true,true,false,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,true,true,false,false,false,false,true,false,true,false,true,false,false,true,true,true,true,false,true,false,false
961,Walgreen Maximum Strength Diaper Rash,28,Fivechat,Volkswagen,faucibus cursus urna ut tellus nulla ut,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,true,true,false,false,true,false,true,false,false,false,true
448,Tretinoin,33,Centizu,Pontiac,sapien quis libero nullam sit amet turpis elementum ligula,false,,true,false,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,false,true,true,false,false,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true
